CustomerID,Customer Name,Phone,City,RegionCode,Country,Segment,Annual Spend (NGN),Clean Date,Email Clean
C0042,Onyeka Bello,08093378049,Abeokuta,R02,Nigeria,Retail,4991223,15-11-20,o.bello@outlook.com
C0799,Hauwa Okonkwo,08014955401,Kuje,R08,Nigeria,Retail,2383982,08-02-20,hauwa.okonkwo@gmail.com
C0576,Aisha Osei,08135798013,Obio-Akpor,R06,Nigeria,Retail,510356,15-05-20,a.osei@outlook.com
C0879,Horizon Dikko Global Ventures,0817 6111018,Gombe,R13,Nigeria,Corporate,4510685,20-02-22,blessing.dikko@gmail.com
C1145,Modupe Okonkwu,08193621796,Gombe,R13,Nigeria,SME,1848303,04-01-18,modupe.okonkwu@gmail.com
C0249,Gateway Mbah Group,08187578723,Enugu,R04,Nigeria,Corporate,4133307,14-02-22,m.mbah@outlook.com
C1015,Yetunde Adeyemi,08163544134,Gombe,R13,Nigeria,Wholesale,621596,21-12-19,yetunde8@yahoo.com
C0647,Lawal Bello,0810 7210546,Ibadan,R03,Nigeria,Wholesale,2182621,30-08-20,l.bello@outlook.com
C0677,Funmilayo Ugwu,0802 9577208,Apapa,R01,Nigeria,Wholesale,4966592,15-05-20,f.ugwu@outlook.com
C0980,Chinedu Onyekachi,08158014142,Abeokuta,R02,Nigeria,Wholesale,2833067,30-06-20,chinedu.onyekachi@gmail.com
C0862,Adeola Ezeani,08058383934,Apapa,R01,Nigeria,SME,4218077,18-03-21,adeola.ezeani@company.ng
C0455,Modupe Chibueze,08086805437,Surulere,R01,Nigeria,Retail,2326407,19-04-19,modupe16@yahoo.com
C0814,Adaeze Agbo,08166231504,Kaltungo,R13,Nigeria,Wholesale,4007997,30-06-18,a.agbo@outlook.com
C0808,Horizon Nwankwo Trading Co.,08072481848,Oji River,R04,Nigeria,Corporate,4937896,09-08-18,adeola.nwankwo@company.ng
C0357,Nkechi Okafor,08079675503,Dukku,R13,Nigeria,Wholesale,4263896,18-04-23,n.okafor@outlook.com
C0430,Yewande Ezeani,08112672776,Lokoja,R09,Nigeria,Retail,337371,16-09-19,yewande.ezeani@company.ng
C0680,Fatima Adeyemi,08181419929,Port Harcourt,R06,Nigeria,SME,2926517,01-08-22,f.adeyemi@outlook.com
C0075,Safiya Lawal,0817 4978793,Ikeja,R01,Nigeria,Retail,2562020,01-03-18,safiya.lawal@gmail.com
C0514,Apex Obiechina Group,08097845914,Kaduna,R11,Nigeria,Corporate,3404843,07-10-22,amarachi.obiechina@company.ng
C0539,Sochima Okeke,0801 5953649,Dukku,R13,Nigeria,Retail,241869,25-03-18,sochima.okeke@gmail.com
C1166,Folake Umar,0807 5237529,Sagamu,R02,Nigeria,Retail,3873014,16-09-19,folake82@yahoo.com
C0764,Lawal Suleiman,08182813352,Ikeja,R01,Nigeria,Wholesale,2628251,14-06-21,lawal13@yahoo.com
C0263,Onyeka Ibrahim,0813 5110821,Kano,R10,Nigeria,Wholesale,1633278,25-10-21,onyeka74@yahoo.com
C0149,Abuja Babangida Enterprises,08127308391,Eleme,R06,Nigeria,Corporate,4412639,23-01-20,ramatu.babangida@gmail.com
C0190,Greenfield Yusuf Nigeria Ltd,08102749489,Port Harcourt,R06,Nigeria,Corporate,2007839,30-05-19,maryam.yusuf@gmail.com
C0097,Pronigeria Chibueze Integrated Services,08159467863,Gwagwalada,R08,Nigeria,Corporate,2262727,12-09-19,yetunde.chibueze@gmail.com
C0275,Fatima Kankara,Unknown,Enugu,R04,Nigeria,Retail,2990189,22-01-18,fatima.kankara@gmail.com
C0990,Rukayat Nzeka,08137744977,Zaria,R11,Nigeria,Retail,4797808,01-02-22,rukayat.nzeka@gmail.com
C0596,Sunrise Kankara Global Ventures,0811 6118448,Awka,R05,Nigeria,Corporate,1518825,08-12-18,lawal.kankara@company.ng
C0955,Unity Ringim Trading Co.,08016469899,Zaria,R11,Nigeria,Corporate,461190,07-04-18,a.ringim@outlook.com
C0998,Peak Tukur Integrated Services,08021591711,Kafanchan,R11,Nigeria,Corporate,1157519,20-02-19,Invalid Email
C0778,Yetunde Waziri,08069906517,Abeokuta,R02,Nigeria,Retail,3685553,19-02-20,yetunde.waziri@company.ng
C0254,Chinonso Dikko,08086140213,Lugbe,R08,Nigeria,Retail,2604285,06-05-19,c.dikko@outlook.com
C0534,Blessing Ezeani,08171192223,Kaduna,R11,Nigeria,Retail,540437,12-11-20,blessing20@yahoo.com
C1154,Onyeka Ringim,0811 3155226,Rano,R10,Nigeria,SME,2779681,06-01-19,o.ringim@outlook.com
C0928,Jumoke Okonkwo,0801 5230810,Gwoza,R12,Nigeria,Wholesale,1077733,09-11-19,jumoke.okonkwo@gmail.com
C1197,Jumoke Okafor,08121509268,Ijebu-Ode,R02,Nigeria,Wholesale,4189064,23-01-23,j.okafor@outlook.com
C0962,Nnamdi Eze,08071093941,Bonny,R06,Nigeria,Wholesale,829134,20-06-18,nnamdi67@yahoo.com
C0104,Sunrise Abubakar Enterprises,08111351314,Bonny,R06,Nigeria,Corporate,4083256,01-03-20,e.abubakar@outlook.com
C0218,Ramat Okafor,08149144310,Lekki,R01,Nigeria,Retail,3868741,16-04-23,ramat39@yahoo.com
C0572,Peak Chibueze Resources Ltd,08179495056,Apapa,R01,Nigeria,Corporate,2099935,06-08-20,ejike26@yahoo.com
C0937,Chidi Tukur,08143873192,Lagos,R01,Nigeria,Wholesale,2848020,01-04-18,Invalid Email
C1158,Chioma Kankara,08026023386,Sagamu,R02,Nigeria,Retail,3588209,30-07-22,chioma.kankara@gmail.com
C1035,Amina Babangida,08121162108,Ogbomoso,R03,Nigeria,Wholesale,4808676,16-03-22,amina.babangida@company.ng
C1084,Rukayat Okonkwu,0812 4632793,Kafanchan,R11,Nigeria,SME,2229869,25-08-22,rukayat.okonkwu@company.ng
C1046,Bilkisu Garba,08059959009,Dukku,R13,Nigeria,SME,2157845,02-03-18,b.garba@outlook.com
C0683,Adewale Gwarzo,08073966636,Kabba,R09,Nigeria,Retail,1405520,28-07-22,adewale.gwarzo@company.ng
C0252,Taiwo Babangida,0817 6672087,Eleme,R06,Nigeria,Wholesale,3627591,07-04-22,taiwo.babangida@gmail.com
C0286,Oluwaseun Waziri,08057269026,Zaria,R11,Nigeria,SME,441414,06-06-21,oluwaseun74@yahoo.com
C0773,Adaeze Kankara,08179144432,Kaduna,R11,Nigeria,Unknown Segment,3385488,14-10-22,adaeze39@yahoo.com
C0029,Greenfield Funtua Nigeria Ltd,08095120422,Oji River,R04,Nigeria,Corporate,1746183,10-02-23,ikechukwu.funtua@gmail.com
C0385,Adewale Onuoha,0808 5611087,Eleme,R06,Nigeria,Wholesale,3323204,01-12-21,adewale78@yahoo.com
C0995,Kenechukwu Ihejirika,0810 6748323,Agbor,R07,Nigeria,Retail,179848,03-12-18,kenechukwu.ihejirika@company.ng
C0977,Khadijah Adeyemi,08103954126,Onitsha,R05,Nigeria,Retail,4299215,23-03-22,khadijah21@yahoo.com
C1200,Nnamdi Hassan,08085881492,Kabba,R09,Nigeria,Retail,951554,06-03-21,Invalid Email
C0091,Oluwaseun Onuoha,08134145854,Ibadan,R03,Nigeria,Wholesale,852858,11-07-21,oluwaseun.onuoha@gmail.com
C0055,Uchenna Ihejirika,08134407713,Wudil,R10,Nigeria,Wholesale,2267659,12-01-21,uchenna.ihejirika@company.ng
C0599,Gateway Ringim Resources Ltd,0808 2931685,Rano,R10,Nigeria,Corporate,2683506,20-06-18,amina.ringim@gmail.com
C0270,Emeka Onyekachi,08109516423,Lokoja,R09,Nigeria,Retail,4617528,19-01-21,emeka27@yahoo.com
C0941,Halima Danladi,0819 5395400,Onitsha,R05,Nigeria,Retail,1725161,30-11-19,halima.danladi@company.ng
C0857,Adaeze Ibrahim,08164931362,Bichi,R10,Nigeria,Retail,3632431,17-10-18,adaeze.ibrahim@gmail.com
C0482,Babatunde Ringim,0819 1417681,Bonny,R06,Nigeria,Retail,4612872,07-01-21,babatunde9@yahoo.com
C0260,Halima Ihejirika,0806 2781597,Kuje,R08,Nigeria,Retail,859391,25-04-19,halima.ihejirika@company.ng
C1049,Abdullahi Anyanwu,0807 3055067,Bichi,R10,Nigeria,Retail,1904878,15-06-19,a.anyanwu@outlook.com
C0525,Mariam Okonkwu,08017351667,Ibadan,R03,Nigeria,Retail,4332007,05-07-19,mariam.okonkwu@company.ng
C0023,Halima Kankara,08038897422,Kaduna,R11,Nigeria,Retail,1980037,03-02-20,halima.kankara@company.ng
C0667,Blessing Umar,Unknown,Oji River,R04,Nigeria,Wholesale,3819457,27-05-20,b.umar@outlook.com
C0401,Mariam Onyekachi,08187561393,Gwagwalada,R08,Nigeria,SME,65006,28-03-20,m.onyekachi@outlook.com
C0016,Emeka Okonkwo,08019520304,Oji River,R04,Nigeria,Retail,1181513,22-09-21,emeka.okonkwo@company.ng
C0337,Horizon Abubakar Group,08146612773,Kuje,R08,Nigeria,Corporate,276677,13-02-23,folake.abubakar@company.ng
C0801,Horizon Onyekachi Global Ventures,08195058248,Maiduguri,R12,Nigeria,Corporate,3600051,04-10-21,gbemisola.onyekachi@gmail.com
C0628,Unity Okafor Resources Ltd,08033404263,Kaltungo,R13,Nigeria,Corporate,204887,25-11-20,o.okafor@outlook.com
C1136,Horizon Onuoha & Associates,08182288271,Warri,R07,Nigeria,Corporate,715070,11-07-22,titilayo10@yahoo.com
C0426,Blessing Dikko,0814 5424575,Abuja,R08,Nigeria,Wholesale,2704789,05-03-20,blessing.dikko@gmail.com
C0315,Ikechukwu Umar,08121479442,Bonny,R06,Nigeria,Retail,4894538,11-08-20,ikechukwu.umar@company.ng
C0535,Safiya Chibueze,08096394423,Ikeja,R01,Nigeria,Retail,1645839,03-01-23,safiya.chibueze@gmail.com
C0915,Blessing Ringim,0802 4471669,Gwoza,R12,Nigeria,Wholesale,464317,07-09-19,b.ringim@outlook.com
C0377,Sunrise Musa Nigeria Ltd,08072865038,Ibadan,R03,Nigeria,Corporate,176927,18-01-22,chinedu66@yahoo.com
C0678,Olamide Ringim,08138321948,Kuje,R08,Nigeria,Retail,4660359,07-11-22,o.ringim@outlook.com
C0092,Amina Okoro,08087963805,Biu,R12,Nigeria,SME,4715058,06-06-22,amina80@yahoo.com
C0573,Chibuzor Kankara,08117371729,Kafanchan,R11,Nigeria,Wholesale,2276698,24-10-18,chibuzor19@yahoo.com
C0215,Unknown Customer,0809 8353322,Surulere,R01,Nigeria,Retail,4468177,14-03-22,i.ibrahim@outlook.com
C1010,Yewande Nzeka,08029591248,Oji River,R04,Nigeria,Retail,430163,01-03-21,yewande.nzeka@company.ng
C0604,Chukwuemeka Ugwu,0802 9058321,Nsukka,R04,Nigeria,Wholesale,1019698,29-09-22,chukwuemeka.ugwu@company.ng
C0479,Chukwuemeka Umar,0807 3327243,Nnewi,R05,Nigeria,Retail,3585296,15-12-20,c.umar@outlook.com
C1143,Taiwo Obiechina,08137133640,Gwoza,R12,Nigeria,Retail,4538984,03-01-19,taiwo.obiechina@company.ng
C0758,Maryam Anozie,0801 2764333,Enugu,R04,Nigeria,Retail,3987737,06-05-20,maryam.anozie@gmail.com
C0123,Ezinne Obiora,0813 7694452,Apapa,R01,Nigeria,Wholesale,4763878,06-02-22,ezinne.obiora@gmail.com
C0741,Premier Suleiman Trading Co.,08107875789,Abuja,R08,Nigeria,Corporate,3175633,28-02-20,folake.suleiman@company.ng
C1068,Yewande Hassan,08013375656,Ikeja,R01,Nigeria,Wholesale,836451,09-11-20,yewande88@yahoo.com
C1131,Tochukwu Okoro,08147252651,Oji River,R04,Nigeria,Retail,3394141,25-10-19,tochukwu72@yahoo.com
C0909,Ifeanyi Abubakar,08118222130,Lekki,R01,Nigeria,Wholesale,2647646,28-08-20,ifeanyi.abubakar@company.ng
C0057,Folake Umar,08133519712,Zaria,R11,Nigeria,Unknown Segment,1760486,11-11-19,folake.umar@company.ng
C0258,Taiwo Aliyu,08186684039,Lagos,R01,Nigeria,Wholesale,2052519,02-03-21,Invalid Email
C0490,Lagos Obiora & Sons,08185255327,Abuja,R08,Nigeria,Corporate,1575464,17-09-19,somtochukwu5@yahoo.com
C0434,Mariam Shehu,08094412838,Kafanchan,R11,Nigeria,Wholesale,4031775,14-12-20,m.shehu@outlook.com
C0319,Taiwo Aliyu,0802 5885151,Ikeja,R01,Nigeria,Retail,1525618,28-01-19,taiwo.aliyu@gmail.com
C0532,Titilayo Anozie,0806 7381372,Bichi,R10,Nigeria,Unknown Segment,641828,13-01-21,titilayo.anozie@gmail.com
C0521,Abuja Anozie Global Ventures,08185117877,Lugbe,R08,Nigeria,Corporate,4059752,20-10-19,yewande82@yahoo.com
C1146,Adeola Ezeani,08193206110,Wudil,R10,Nigeria,Retail,777475,09-03-18,adeola.ezeani@gmail.com
C0708,Ifeanyi Ihejirika,0814 6510068,Biu,R12,Nigeria,Retail,72203,29-07-21,ifeanyi.ihejirika@gmail.com
C0242,Halima Yusuf,08065972347,Onitsha,R05,Nigeria,Retail,587516,10-08-20,halima.yusuf@gmail.com
C0723,Chukwuemeka Umar,08121083324,Eleme,R06,Nigeria,Wholesale,4566816,27-11-18,chukwuemeka.umar@gmail.com
C0848,Lawal Okonkwo,08182522968,Dukku,R13,Nigeria,Retail,4857281,05-12-21,lawal.okonkwo@company.ng
C0112,Chukwuemeka Okoro,08024321515,Sagamu,R02,Nigeria,Wholesale,1479288,31-08-19,chukwuemeka.okoro@gmail.com
C0505,Sunrise Dikko Nigeria Ltd,08117487862,Lugbe,R08,Nigeria,Corporate,3997340,09-07-22,olamide.dikko@company.ng
C0924,Khadijah Obiora,08181999969,Lekki,R01,Nigeria,Retail,1899490,22-10-20,khadijah.obiora@company.ng
C0715,Blessing Lawal,08117707052,Obio-Akpor,R06,Nigeria,Wholesale,2546713,02-05-23,b.lawal@outlook.com
C0043,Uchenna Garba,0801 4146503,Kano,R10,Nigeria,Wholesale,833064,30-11-20,uchenna.garba@gmail.com
C0051,Niger Tukur Resources Ltd,08184640162,Kabba,R09,Nigeria,Corporate,383756,01-05-22,amarachi.tukur@gmail.com
C1172,Gbemisola Eze,0819 4598205,Ekwulobia,R05,Nigeria,Wholesale,1345261,07-03-23,g.eze@outlook.com
C1174,Ejike Okonkwu,0813 4764309,Okene,R09,Nigeria,Wholesale,1388478,04-06-22,ejike74@yahoo.com
C0312,Amarachi Onyekachi,08082701761,Kaduna,R11,Nigeria,Retail,1989729,17-04-19,Invalid Email
C0672,Khadijah Onyekachi,08172463127,Oji River,R04,Nigeria,Retail,2075910,29-04-22,khadijah.onyekachi@company.ng
C0608,Rukayat Abubakar,0815 3602458,Gwagwalada,R08,Nigeria,Wholesale,608222,15-04-19,rukayat.abubakar@company.ng
C0429,Chinonso Nwankwo,08112327158,Asaba,R07,Nigeria,Retail,3567634,21-11-20,chinonso.nwankwo@gmail.com
C1045,Amarachi Garba,0815 2715685,Ijebu-Ode,R02,Nigeria,Wholesale,2976546,25-05-22,a.garba@outlook.com
C0287,Sochima Okonkwu,08066304366,Gombe,R13,Nigeria,Wholesale,4852073,08-05-21,sochima93@yahoo.com
C0078,Modupe Ringim,0810 4583873,Nsukka,R04,Nigeria,Wholesale,2221418,09-01-20,m.ringim@outlook.com
C0551,Onyeka Nwosu,08175180205,Biu,R12,Nigeria,Retail,1157615,03-03-19,o.nwosu@outlook.com
C0471,Nkechi Onyekachi,08196125536,Dukku,R13,Nigeria,Retail,4907244,13-01-22,nkechi11@yahoo.com
C1062,Bilkisu Okonkwo,0816 1358662,Surulere,R01,Nigeria,Wholesale,1575228,11-04-21,b.okonkwo@outlook.com
C0463,Chukwuemeka Shehu,08163482147,Ibadan,R03,Nigeria,Wholesale,3331259,09-07-18,c.shehu@outlook.com
C0689,Gateway Obi Resources Ltd,08103190970,Abuja,R08,Nigeria,Corporate,3572059,12-03-20,khadijah.obi@gmail.com
C0167,Eko Babangida Resources Ltd,0814 2766379,Eleme,R06,Nigeria,Corporate,2970095,12-03-19,uchenna.babangida@gmail.com
C0152,Chinedu Mbah,08192122088,Kuje,R08,Nigeria,Retail,441564,01-03-23,Invalid Email
C0897,Horizon Yusuf Trading Co.,08156281804,Lugbe,R08,Nigeria,Corporate,3734818,01-07-21,fatima.yusuf@company.ng
C0607,Uchenna Gwarzo,0811 7205964,Apapa,R01,Nigeria,Retail,3655914,18-09-19,uchenna89@yahoo.com
C0259,Khadijah Lawal,08024562927,Wudil,R10,Nigeria,Retail,977988,13-12-18,k.lawal@outlook.com
C0833,Aisha Babangida,08109590399,Okene,R09,Nigeria,Retail,381013,24-04-21,a.babangida@outlook.com
C0501,Sunrise Hassan Nigeria Ltd,08084457140,Oyo,R03,Nigeria,Corporate,3259303,24-07-21,Invalid Email
C0103,Kenechukwu Ugwu,08097750652,Lokoja,R09,Nigeria,Wholesale,4524897,04-03-23,kenechukwu.ugwu@gmail.com
C0940,Taiwo Aliyu,0816 6297437,Kafanchan,R11,Nigeria,Wholesale,4899323,03-10-20,taiwo.aliyu@company.ng
C0222,Greenfield Ugwu & Sons,08186941935,Ijebu-Ode,R02,Nigeria,Corporate,1787016,18-02-21,k.ugwu@outlook.com
C0238,Sochima Hassan,08018596279,Ibadan,R03,Nigeria,Wholesale,4079712,05-09-23,s.hassan@outlook.com
C1044,Chioma Hassan,0807 4824895,Kuje,R08,Nigeria,Wholesale,1685005,29-12-20,chioma30@yahoo.com
C0948,Ebuka Danladi,0810 9401367,Maiduguri,R12,Nigeria,Retail,163543,30-09-19,ebuka.danladi@gmail.com
C0294,Bilkisu Danladi,0815 2508581,Gwagwalada,R08,Nigeria,Wholesale,2115705,07-05-22,bilkisu83@yahoo.com
C0578,Halima Ugwu,08153606386,Enugu,R04,Nigeria,Retail,1088220,21-02-21,halima50@yahoo.com
C0492,Zainab Musa,0805 7385436,Ijebu-Ode,R02,Nigeria,Retail,3435914,11-09-18,zainab45@yahoo.com
C0454,Emeka Okoro,0816 3257603,Oji River,R04,Nigeria,Retail,4198251,02-07-19,emeka.okoro@company.ng
C0949,Aisha Garba,08014361669,Kabba,R09,Nigeria,Retail,879514,21-06-22,aisha.garba@company.ng
C0099,Chukwuemeka Nwachukwu,08182393704,Kaltungo,R13,Nigeria,Wholesale,4553330,20-12-22,chukwuemeka.nwachukwu@company.ng
C0128,Lawal Obi,08167878452,Ibadan,R03,Nigeria,Retail,2978003,22-01-18,lawal.obi@gmail.com
C0450,Ikechukwu Abdullahi,08185138612,Sagamu,R02,Nigeria,Retail,676046,30-06-21,i.abdullahi@outlook.com
C1012,Peak Onuoha & Associates,08128577028,Ogbomoso,R03,Nigeria,Corporate,3665669,29-11-21,a.onuoha@outlook.com
C0755,Peak Nzeka Global Ventures,08022671360,Dukku,R13,Nigeria,Corporate,1046466,16-07-19,fatima.nzeka@company.ng
C0177,Onyeka Okonkwu,08194582798,Lokoja,R09,Nigeria,Retail,4379050,20-03-23,o.okonkwu@outlook.com
C0257,Ezinne Osei,08184733082,Ibadan,R03,Nigeria,Retail,1368905,31-05-23,ezinne75@yahoo.com
C0131,Eko Lawal Enterprises,0802 4504048,Okene,R09,Nigeria,Corporate,3327337,12-05-21,abdullahi.lawal@gmail.com
C0151,Peak Danladi Nigeria Ltd,08064835750,Lagos,R01,Nigeria,Corporate,806405,26-07-18,ifeanyi.danladi@company.ng
C1153,Adaeze Babangida,08197033011,Maiduguri,R12,Nigeria,Wholesale,923321,03-06-20,adaeze.babangida@gmail.com
C0682,Safiya Nwosu,Unknown,Port Harcourt,R06,Nigeria,Retail,79804,25-12-22,safiya.nwosu@company.ng
C0135,Chibuzor Shehu,0813 6147982,Kafanchan,R11,Nigeria,Wholesale,1311495,17-12-18,chibuzor34@yahoo.com
C0754,Eko Musa Nigeria Ltd,0814 5559258,Abeokuta,R02,Nigeria,Corporate,4772770,11-04-19,chukwuemeka44@yahoo.com
C0352,Bilkisu Gwarzo,08124968108,Dukku,R13,Nigeria,Retail,3046011,15-10-18,b.gwarzo@outlook.com
C0697,Uche Okafor,08033430436,Lugbe,R08,Nigeria,Wholesale,1938310,15-03-23,uche7@yahoo.com
C0059,Lagos Okafor Enterprises,08053595777,Agbor,R07,Nigeria,Corporate,3711975,28-03-20,d.okafor@outlook.com
C0065,Amina Chukwu,08188032000,Kabba,R09,Nigeria,Retail,2050274,15-05-19,amina.chukwu@gmail.com
C0107,Uche Abubakar,08088346549,Kabba,R09,Nigeria,SME,101513,23-09-21,uche.abubakar@gmail.com
C0191,Nnamdi Mbah,08068271434,Kafanchan,R11,Nigeria,Retail,1662620,14-02-20,nnamdi38@yahoo.com
C0691,Somtochukwu Kankara,08139138686,Obio-Akpor,R06,Nigeria,Retail,2706960,21-09-18,s.kankara@outlook.com
C0172,Fatima Onyekachi,0802 6237862,Bonny,R06,Nigeria,Retail,3828478,27-06-20,fatima71@yahoo.com
C0008,Rukayat Kwankwaso,08011328688,Ekwulobia,R05,Nigeria,Retail,3489496,25-11-19,rukayat.kwankwaso@gmail.com
C1110,Apex Ugwu Integrated Services,08084817295,Kafanchan,R11,Nigeria,Corporate,3510817,15-11-19,bilkisu91@yahoo.com
C0601,Nnamdi Abdullahi,08104045893,Lagos,R01,Nigeria,Retail,4400846,13-12-18,nnamdi.abdullahi@gmail.com
C0096,Halima Okeke,08035768578,Nsukka,R04,Nigeria,Retail,1389943,09-10-21,halima.okeke@gmail.com
C0878,Horizon Agbo Nigeria Ltd,08121395142,Kabba,R09,Nigeria,Corporate,4165693,21-04-23,yetunde.agbo@company.ng
C1043,Ramatu Garba,08199222943,Ijebu-Ode,R02,Nigeria,Retail,2831852,10-06-21,Invalid Email
C0298,Premier Ibrahim Group,08077142631,Biu,R12,Nigeria,Corporate,1805141,10-06-19,ebuka.ibrahim@company.ng
C0868,Tochukwu Babangida,08173097263,Oji River,R04,Nigeria,Retail,3901696,15-01-22,tochukwu.babangida@gmail.com
C0117,Folake Okafor,08098259777,Port Harcourt,R06,Nigeria,Retail,1884112,03-03-19,folake.okafor@company.ng
C0159,Yewande Umar,08071310572,Ibadan,R03,Nigeria,Retail,2784537,02-06-22,yewande41@yahoo.com
C1091,Gbemisola Ezeani,0805 6837282,Eleme,R06,Nigeria,Retail,3914784,10-11-18,gbemisola.ezeani@company.ng
C0187,Kenechukwu Nzeka,08056124784,Oji River,R04,Nigeria,Retail,2991869,24-02-23,Invalid Email
C0831,Ebuka Anozie,08052493412,Kafanchan,R11,Nigeria,Wholesale,4333465,02-04-23,ebuka.anozie@company.ng
C0422,Ezinne Nzeka,08101973570,Gombe,R13,Nigeria,SME,1175085,22-04-20,ezinne97@yahoo.com
C0299,Babatunde Okonkwu,0802 3448400,Kabba,R09,Nigeria,Retail,2202550,02-06-18,Invalid Email
C0318,Fatima Adeyemi,08093247042,Eleme,R06,Nigeria,Retail,4400219,19-06-23,fatima.adeyemi@gmail.com
C0323,Taiwo Okafor,08038853290,Kaltungo,R13,Nigeria,Wholesale,3527910,03-09-22,taiwo.okafor@gmail.com
C0686,Chibuzor Chibueze,08113955984,Maiduguri,R12,Nigeria,Retail,2025081,13-04-18,chibuzor.chibueze@company.ng
C0392,Unknown Customer,08183504173,Obio-Akpor,R06,Nigeria,Wholesale,3852724,07-03-22,c.okonkwu@outlook.com
C1196,Ramat Nwosu,0812 4290512,Obio-Akpor,R06,Nigeria,Retail,1026594,16-12-18,Invalid Email
C0616,Jumoke Ibrahim,08145755146,Lagos,R01,Nigeria,Retail,1532535,05-08-21,jumoke.ibrahim@company.ng
C0731,Mariam Okonkwu,Unknown,Kaduna,R11,Nigeria,Wholesale,4551723,23-07-21,mariam.okonkwu@company.ng
C0094,Yewande Nzeka,08154962731,Apapa,R01,Nigeria,Retail,1185083,23-12-18,yewande.nzeka@gmail.com
C0475,Olumide Suleiman,08093211028,Onitsha,R05,Nigeria,Retail,4814673,21-01-19,olumide68@yahoo.com
C0734,Babatunde Eze,08016701583,Nnewi,R05,Nigeria,Retail,822189,16-08-22,b.eze@outlook.com
C0979,Aisha Obi,0817 4969557,Biu,R12,Nigeria,Retail,454474,12-07-18,aisha.obi@gmail.com
C1156,Oluwaseun Okafor,08068688949,Kaduna,R11,Nigeria,Wholesale,1140113,31-05-19,oluwaseun36@yahoo.com
C0425,Rukayat Obiechina,0815 3463212,Nsukka,R04,Nigeria,Retail,3244425,15-12-18,r.obiechina@outlook.com
C0285,Chinedu Danladi,08112407235,Kabba,R09,Nigeria,Wholesale,2744792,09-11-21,c.danladi@outlook.com
C0256,Halima Abdullahi,08134655568,Sapele,R07,Nigeria,SME,1988518,21-04-18,h.abdullahi@outlook.com
C1188,Amina Osei,08168532981,Ijebu-Ode,R02,Nigeria,Retail,3031239,14-12-19,amina.osei@gmail.com
C0382,Rukayat Umar,0809 5775217,Lagos,R01,Nigeria,Retail,1136757,27-11-20,rukayat.umar@company.ng
C0232,Safiya Anyanwu,08074818578,Agbor,R07,Nigeria,Wholesale,1310036,05-06-21,safiya.anyanwu@company.ng
C1129,Yahaya Onuoha,0801 7777544,Oji River,R04,Nigeria,Retail,1687468,04-06-20,yahaya.onuoha@gmail.com
C1058,Jumoke Chibueze,0818 9480782,Gombe,R13,Nigeria,Wholesale,3744344,13-06-23,j.chibueze@outlook.com
C0147,Damilola Funtua,08052480022,Zaria,R11,Nigeria,Wholesale,4429281,01-11-20,damilola78@yahoo.com
C0906,Sochima Tukur,08015692216,Osogbo,R03,Nigeria,Wholesale,1360556,02-03-20,s.tukur@outlook.com
C0244,Premier Okonkwu Enterprises,08102109587,Sagamu,R02,Nigeria,Corporate,4048115,24-06-22,yewande.okonkwu@gmail.com
C0271,Yetunde Okafor,08055953012,Biu,R12,Nigeria,Retail,657215,05-05-18,yetunde.okafor@gmail.com
C0297,Lagos Lawal Integrated Services,08183536709,Onitsha,R05,Nigeria,Corporate,288126,07-12-21,safiya32@yahoo.com
C0626,Ebuka Anozie,08104596639,Kafanchan,R11,Nigeria,Wholesale,2256046,02-08-20,ebuka.anozie@company.ng
C0500,Taiwo Lawal,0802 6572721,Kabba,R09,Nigeria,Wholesale,3482105,30-07-19,taiwo23@yahoo.com
C0701,Unknown Customer,08107653530,Kabba,R09,Nigeria,Retail,2274419,24-10-18,g.ezeani@outlook.com
C0424,Ekene Eze,0819 2132946,Nnewi,R05,Nigeria,Retail,1393619,16-09-18,ekene.eze@gmail.com
C0120,Adewale Danladi,08039852992,Sapele,R07,Nigeria,Retail,537019,21-09-19,adewale.danladi@gmail.com
C0427,Gateway Gwarzo Group,08123501319,Lekki,R01,Nigeria,Corporate,1581513,27-10-18,abdullahi.gwarzo@gmail.com
C0509,Sochima Okeke,08117699186,Ogbomoso,R03,Nigeria,Wholesale,69630,03-03-22,s.okeke@outlook.com
C0364,Olumide Abdullahi,08079031396,Biu,R12,Nigeria,Retail,3467474,27-10-19,olumide.abdullahi@gmail.com
C0665,Techbase Okafor Global Ventures,0801 4760911,Awka,R05,Nigeria,Corporate,3173903,10-09-21,uche.okafor@company.ng
C0310,Aisha Danladi,08018141200,Okene,R09,Nigeria,Retail,2990597,19-04-22,a.danladi@outlook.com
C0360,Ebuka Anyanwu,08113251259,Lagos,R01,Nigeria,Retail,3384391,10-04-22,Invalid Email
C0316,Aisha Dikko,08164228953,Gwagwalada,R08,Nigeria,SME,1109473,26-11-21,aisha.dikko@company.ng
C0241,Obinna Funtua,0815 2703029,Ibadan,R03,Nigeria,Wholesale,762309,10-05-23,obinna.funtua@gmail.com
C1185,Amina Osei,08089191226,Nsukka,R04,Nigeria,Wholesale,1996900,21-08-18,amina52@yahoo.com
C0727,Babatunde Makarfi,08014557642,Onitsha,R05,Nigeria,Wholesale,1347230,17-09-19,babatunde.makarfi@gmail.com
C0543,Taiwo Okonkwu,08038552994,Warri,R07,Nigeria,SME,3618405,21-03-18,taiwo.okonkwu@gmail.com
